0.64204,1.1258
0.47995,0.97968
0.29035,0.80875
0.62554,1.1109
0.30312,0.82027
0.24336,0.76638
0.089562,0.62774
0.68724,1.1665
0.63456,1.1191
0.67294,1.1537
0.80313,1.271
0.21806,0.74358
0.98533,1.4353
0.070192,0.61028
0.88217,1.3423
0.068714,0.60895
0.16514,0.69588
0.92517,1.381
0.70208,1.1799
0.97446,1.4255
0.39029,0.89885
0.28106,0.80038
0.93831,1.3929
0.34692,0.85975
0.19661,0.72424
0.35828,0.86999
0.42834,0.93315
0.18341,0.71234
0.076315,0.6158
0.62206,1.1078
0.79553,1.2642
0.085762,0.62431
0.17103,0.70118
0.60949,1.0965
0.67689,1.1572
0.29997,0.81743
0.53382,1.0282
0.079014,0.61823
0.11758,0.653
0.15933,0.69064
0.54653,1.0397
0.055622,0.59714
0.6663,1.1477
0.95591,1.4088
0.54817,1.0412
0.87409,1.335
0.78864,1.258
0.02732,0.57163
0.34145,0.85481
0.92553,1.3814
0.097809,0.63518
0.2279,0.75246
0.95214,1.4054
0.057391,0.59874
0.0055206,0.55198
0.18326,0.71221
0.72045,1.1965
0.83424,1.2991
0.85724,1.3198
0.82477,1.2905
0.04418,0.58683
0.38779,0.8966
0.27716,0.79686
0.94753,1.4012
0.6202,1.1061
0.50939,1.0062
0.27128,0.79156
0.25776,0.77937
0.25837,0.77992
0.65599,1.1384
0.22429,0.74919
0.43769,0.94158
0.48819,0.98711
0.61239,1.0991
0.08779,0.62614
0.83845,1.3029
0.8349,1.2997
0.74924,1.2224
0.86733,1.3289
0.41961,0.92528
0.96791,1.4196
0.44608,0.94914
0.14324,0.67613
0.33301,0.84721
0.92748,1.3831
0.73775,1.2121
0.16624,0.69687
0.89128,1.3505
0.036315,0.57974
0.11751,0.65294
0.83075,1.2959
0.87839,1.3389
0.57036,1.0612
0.32116,0.83653
0.5173,1.0133
0.66876,1.1499
0.47249,0.97295
0.55239,1.045
0.11153,0.64755
0.31061,0.82702
0.58429,1.0737
0.3145,0.83052
0.96446,1.4165
0.46269,0.96412
0.01733,0.56262
0.26475,0.78568
0.90867,1.3662
0.35633,0.86824
0.32194,0.83723
0.76667,1.2382
0.34488,0.85791
0.78575,1.2554
0.040549,0.58356
0.78208,1.252
0.024483,0.56907
0.48893,0.98777
0.17162,0.70171
0.17039,0.7006
0.21917,0.74459
0.96854,1.4201
0.29972,0.8172
0.69782,1.1761
0.56947,1.0604
0.65687,1.1392
0.62365,1.1092
0.61036,1.0972
0.25952,0.78096
0.91954,1.376
0.42021,0.92582
0.12142,0.65646
0.99866,1.4473
0.5967,1.0849
0.80954,1.2768
0.39982,0.90744
0.51765,1.0137
0.45456,0.95679
0.81328,1.2802
0.20929,0.73567
0.3422,0.8555
0.27174,0.79198
0.2854,0.80428
0.12069,0.6558
0.41019,0.91678
0.9051,1.3629
0.4418,0.94529
0.45615,0.95822
0.18775,0.71626
0.74076,1.2148
0.94996,1.4034
0.41166,0.91812
0.38615,0.89511
0.29817,0.8158
0.61691,1.1031
0.47461,0.97486
0.77828,1.2486
0.1869,0.71549
0.46094,0.96254
0.19111,0.71928
0.74655,1.22
0.307,0.82376
0.25906,0.78054
0.54951,1.0424
0.10567,0.64226
0.45401,0.95629
0.75812,1.2304
0.089598,0.62777
0.16702,0.69757
0.40599,0.913
0.28453,0.8035
0.67878,1.1589
0.025213,0.56973
0.487,0.98603
0.34325,0.85644
0.052765,0.59457
0.25073,0.77303
0.62216,1.1079
0.75055,1.2236
0.18844,0.71688
0.4507,0.9533
0.71391,1.1906
0.23948,0.76289
0.2369,0.76057
0.78912,1.2584
0.19195,0.72004
0.79835,1.2667
0.12101,0.65609
0.84435,1.3082
0.61328,1.0999
0.8307,1.2959
0.35836,0.87006
0.62452,1.11
0.56176,1.0534
0.1858,0.7145
0.08489,0.62353
0.17267,0.70266
0.34713,0.85994
0.03696,0.58032
0.5159,1.0121
0.33278,0.847
0.78503,1.2547
0.073297,0.61308
0.23605,0.7598
0.76455,1.2362
0.78003,1.2502
0.65911,1.1412
0.92646,1.3822
0.90443,1.3623
0.035811,0.57928
0.5079,1.0049
0.87377,1.3347
0.68523,1.1647
0.062214,0.60309
0.49033,0.98903
0.94572,1.3996
0.044192,0.58684
0.11233,0.64826
0.93987,1.3943
0.042836,0.58562
0.4172,0.92311
0.32544,0.84039
0.030553,0.57454
0.49285,0.9913
0.76584,1.2374
0.7188,1.195
0.32267,0.83789
0.14685,0.67939
0.50545,1.0027
0.42057,0.92614
0.88358,1.3436
