0.95337,-0.52143
0.080689,-0.63234
0.87266,-0.53168
0.1904,-0.6184
0.010357,-0.64128
0.37263,-0.59524
0.58107,-0.56875
0.71441,-0.5518
0.25255,-0.6105
0.30021,-0.60444
0.96583,-0.51984
0.17849,-0.61991
0.87341,-0.53159
0.15747,-0.62259
0.645,-0.56062
0.85392,-0.53407
0.44631,-0.58587
0.17065,-0.62091
0.4697,-0.5829
0.28032,-0.60697
0.62963,-0.56257
0.4896,-0.58037
0.98514,-0.51739
0.94516,-0.52247
0.93651,-0.52357
0.92461,-0.52508
0.9005,-0.52815
0.43695,-0.58706
0.8934,-0.52905
0.61419,-0.56454
0.080336,-0.63239
0.74768,-0.54757
0.41893,-0.58935
0.33497,-0.60002
0.093371,-0.63073
0.73235,-0.54952
0.02491,-0.63943
0.85319,-0.53416
0.82173,-0.53816
0.18712,-0.61882
0.15284,-0.62317
0.5746,-0.56957
0.024692,-0.63946
0.68749,-0.55522
0.52642,-0.57569
0.13158,-0.62588
0.021886,-0.63982
0.86685,-0.53242
0.32497,-0.6013
0.14876,-0.62369
0.73243,-0.54951
0.88995,-0.52949
0.017556,-0.64037
0.79741,-0.54125
0.51814,-0.57674
0.97216,-0.51904
0.55592,-0.57194
0.74905,-0.5474
0.32366,-0.60146
0.65741,-0.55904
0.90721,-0.52729
0.18696,-0.61884
0.3317,-0.60044
0.15337,-0.62311
0.69622,-0.55411
0.85643,-0.53375
0.7932,-0.54178
0.61578,-0.56433
0.82924,-0.5372
0.49062,-0.58024
0.80736,-0.53998
0.13471,-0.62548
0.88709,-0.52985
0.73734,-0.54888
0.71894,-0.55122
0.012616,-0.641
0.44723,-0.58576
0.96756,-0.51962
0.76831,-0.54495
0.028284,-0.63901
0.70943,-0.55243
0.82201,-0.53812
0.26344,-0.60912
0.929,-0.52452
0.91622,-0.52615
0.4058,-0.59102
0.66854,-0.55763
0.35819,-0.59707
0.16935,-0.62108
0.36763,-0.59587
0.75779,-0.54628
0.27974,-0.60705
0.71466,-0.55177
0.22375,-0.61416
0.15003,-0.62353
0.33266,-0.60032
0.21733,-0.61498
0.030018,-0.63878
0.68779,-0.55518
0.73042,-0.54976
0.31154,-0.603
0.74201,-0.54829
0.6503,-0.55995
0.65111,-0.55984
0.9346,-0.52381
0.55955,-0.57148
0.40939,-0.59057
0.91306,-0.52655
0.11402,-0.62811
0.49213,-0.58005
0.63183,-0.56229
0.51665,-0.57693
0.28781,-0.60602
0.10405,-0.62938
0.74353,-0.5481
0.0063608,-0.64179
0.72819,-0.55005
0.40713,-0.59085
0.33672,-0.5998
0.53642,-0.57442
0.18027,-0.61969
0.34126,-0.59923
0.49022,-0.58029
0.77433,-0.54418
0.71937,-0.55117
0.54734,-0.57303
0.36988,-0.59559
0.98004,-0.51804
0.059988,-0.63498
0.70348,-0.55319
0.30956,-0.60325
0.72406,-0.55057
0.84097,-0.53571
0.62306,-0.56341
0.93775,-0.52341
0.82401,-0.53787
0.90725,-0.52729
0.42299,-0.58884
0.097645,-0.63019
0.6808,-0.55607
0.52822,-0.57546
0.041761,-0.63729
0.064887,-0.63435
0.13211,-0.62581
0.13302,-0.62569
0.49309,-0.57993
0.77181,-0.5445
0.21172,-0.61569
0.026058,-0.63929
0.57886,-0.56903
0.86504,-0.53265
0.11746,-0.62767
0.72688,-0.55021
0.24513,-0.61144
0.57014,-0.57014
0.85669,-0.53371
0.4032,-0.59135
0.23647,-0.61254
0.46443,-0.58357
0.99772,-0.51579
0.30821,-0.60343
0.31384,-0.60271
0.081768,-0.63221
0.6071,-0.56544
0.36395,-0.59634
