0.68538,0.40832,0.10584,0.11955,0.14575
0.2077,0.63213,0.13612,0.38217,0.13624
0.71504,0.87033,0.055247,0.01423,0.16165
0.87999,0.45918,0.94651,0.21665,-0.1183
0.23724,0.30616,0.84827,0.51965,-0.087441
0.19464,0.28931,0.18986,0.18613,0.11937
0.72303,0.28795,0.80278,0.48958,-0.073153
0.82572,0.9419,0.3691,0.45108,0.063067
0.83641,0.58644,0.69515,0.41679,-0.039348
0.19718,0.6681,0.41633,0.22304,0.04823
0.15194,0.40227,0.99907,0.44938,-0.13481
0.69238,0.69101,0.020844,0.76495,0.17245
0.99014,0.0028831,0.26654,0.96244,0.095279
0.41847,0.48253,0.33029,0.93908,0.075257
0.095593,0.67352,0.1124,0.90173,0.14369
0.2377,0.25425,0.29733,0.3833,0.085609
0.88545,0.006538,0.43091,0.25279,0.04365
0.35945,0.60632,0.24979,0.82313,0.10054
0.45972,0.47093,0.78365,0.76338,-0.067145
0.33445,0.99773,0.8919,0.3374,-0.10115
0.14219,0.4372,0.76591,0.99198,-0.061572
0.83702,0.27476,0.53569,0.31692,0.01074
0.81429,0.4913,0.459,0.55081,0.034829
0.36532,0.19425,0.81043,0.032158,-0.075555
0.21579,0.51148,0.11309,0.9971,0.14348
0.042068,0.87673,0.59039,0.26955,-0.0064421
0.30125,0.4532,0.7634,0.97321,-0.060784
0.6752,0.27471,0.44738,0.37464,0.038477
0.24322,0.054321,0.52618,0.99629,0.013728
0.2731,0.36329,0.99485,0.078252,-0.13348
0.82196,0.17967,0.4676,0.78064,0.032126
0.59521,0.47025,0.81917,0.96146,-0.078303
0.24318,0.30692,0.13268,0.43002,0.13733
0.1804,0.43284,0.015053,0.69749,0.17427
0.23683,0.22825,0.23269,0.10713,0.10591
0.82052,0.32328,0.25265,0.0078158,0.099643
0.86433,0.51319,0.52388,0.27831,0.014449
0.8526,0.32016,0.84088,0.99532,-0.08512
0.76624,0.084663,0.66414,0.79077,-0.029607
0.31493,0.55663,0.70871,0.96538,-0.043605
0.6071,0.88026,0.7797,0.32351,-0.065905
0.4872,0.33472,0.72703,0.08825,-0.049361
0.97978,0.0067735,0.59465,0.023577,-0.0077804
0.080849,0.61058,0.80988,0.89181,-0.075382
0.54716,0.87573,0.10165,0.81178,0.14707
0.6543,0.11837,0.1625,0.40171,0.12796
0.11586,0.83261,0.83839,0.84039,-0.084337
0.37233,0.99179,0.12157,0.36432,0.14082
0.41067,0.10752,0.18264,0.19794,0.12163
0.8578,0.43739,0.1311,0.63949,0.13782
0.68889,0.75991,0.24435,0.80362,0.10225
0.88766,0.14544,0.43928,0.41264,0.041022
0.4266,0.11518,0.65142,0.91236,-0.02561
0.65796,0.20737,0.10023,0.15499,0.14752
0.93766,0.37156,0.95428,0.95735,-0.12074
0.23094,0.5317,0.51555,0.36845,0.017065
0.16182,0.77096,0.022295,0.67293,0.172
0.28156,0.74665,0.98369,0.61136,-0.12998
0.63164,0.70237,0.18327,0.44332,0.12143
0.76421,0.2072,0.36041,0.82755,0.065796
0.28401,0.6494,0.35835,0.57945,0.066441
0.81646,0.46255,0.85085,0.7955,-0.088251
0.58157,0.14587,0.13509,0.66498,0.13657
0.48495,0.17868,0.23924,0.59177,0.10385
0.25081,0.1299,0.012128,0.18024,0.17519
0.19881,0.0074074,0.22771,0.59485,0.10748
0.589,0.85635,0.73361,0.38153,-0.051426
0.41389,0.24067,0.85163,0.8823,-0.088497
0.8828,0.30061,0.76039,0.3342,-0.059837
0.29685,0.073096,0.35899,0.085882,0.066242
0.70123,0.77669,0.58888,0.39087,-0.0059681
0.41394,0.71458,0.59161,0.35453,-0.0068248
0.15619,0.16928,0.10931,0.038511,0.14467
0.593,0.59179,0.42555,0.29517,0.045334
0.9021,0.70109,0.45756,0.73304,0.03528
0.19393,0.13088,0.79051,0.94589,-0.069298
0.95208,0.80515,0.39801,0.70707,0.053985
0.28993,0.80885,0.30703,0.0071374,0.082563
0.15981,0.47908,0.064469,0.19694,0.15875
0.34775,0.42499,0.26491,0.84985,0.09579
0.14109,0.43236,0.90934,0.87119,-0.10662
0.28783,0.23869,0.4545,0.84727,0.036242
0.64644,0.74153,0.57694,0.11724,-0.002216
0.43096,0.29716,0.85213,0.43724,-0.088654
0.66408,0.89437,0.086179,0.57962,0.15193
0.36186,0.78943,0.89698,0.68683,-0.10274
0.96891,0.15108,0.15477,0.69056,0.13039
0.53419,0.4562,0.99694,0.83586,-0.13414
0.58847,0.681,0.85626,0.028633,-0.089951
0.62465,0.84249,0.27012,0.40339,0.094155
0.77368,0.55891,0.014667,0.22115,0.17439
0.42683,0.53434,0.78158,0.20761,-0.066494
0.0052735,0.67403,0.41545,0.33041,0.048507
0.74493,0.82329,0.58261,0.76874,-0.0039976
0.95559,0.95257,0.085189,0.13413,0.15224
0.67035,0.026701,0.70728,0.53404,-0.043156
0.83391,0.4304,0.6493,0.6241,-0.024944
0.3427,0.68941,0.0192,0.79897,0.17297
0.38492,0.41904,0.65671,0.41498,-0.027274
0.84072,0.78785,0.34435,0.076484,0.070839
0.80546,0.14211,0.035546,0.75363,0.16783
0.11122,0.83066,0.21792,0.8759,0.11055
0.87615,0.89545,0.80088,0.48384,-0.072555
0.40627,0.94822,0.12757,0.93999,0.13893
0.98425,0.099711,0.30386,0.39173,0.083559
0.85208,0.15119,0.32969,0.89203,0.075445
0.64203,0.75095,0.49752,0.63533,0.022729
0.4646,0.46189,0.28312,0.20284,0.090073
0.057508,0.94849,0.15137,0.16672,0.13146
0.92782,0.22933,0.78551,0.68418,-0.067728
0.4809,0.65878,0.30248,0.33407,0.08399
0.12827,0.67457,0.35136,0.83041,0.068639
0.97663,0.083314,0.98884,0.94811,-0.1316
0.015389,0.91463,0.066363,0.054889,0.15816
0.8344,0.8487,0.32324,0.53404,0.077471
0.23898,0.48615,0.42689,0.81682,0.044914
0.28617,0.25866,0.1729,0.4704,0.12469
0.12557,0.83766,0.94738,0.33919,-0.11857
0.79762,0.70077,0.3835,0.81596,0.058542
0.13282,0.46452,0.37873,0.15056,0.060042
0.13203,0.004049,0.2679,0.50357,0.094852
0.42437,0.57156,0.12017,0.89775,0.14125
0.6644,0.85359,0.22866,0.065404,0.10718
0.6525,0.79724,0.31676,0.4262,0.079506
0.66597,0.28525,0.18396,0.99679,0.12122
0.50674,0.13352,0.91703,0.77179,-0.10904
0.97593,0.80001,0.13341,0.17442,0.1371
0.90217,0.87088,0.63347,0.42789,-0.019973
0.17353,0.83974,0.32312,0.78133,0.077507
0.92235,0.48645,0.5439,0.20042,0.0081618
0.71451,0.4969,0.53399,0.82328,0.011272
0.28114,0.37045,0.22928,0.12903,0.10698
0.7508,0.87542,0.31615,0.78003,0.079698
0.78907,0.23886,0.83232,0.26951,-0.082433
0.55273,0.61289,0.49427,0.27591,0.023749
0.39513,0.14824,0.50182,0.9832,0.02138
0.80341,0.50125,0.35526,0.60708,0.067414
0.57932,0.81757,0.15477,0.34507,0.13039
0.086311,0.16367,0.47162,0.87979,0.030864
0.81413,0.92252,0.81416,0.58014,-0.076729
0.83264,0.26686,0.011235,0.7275,0.17547
0.20054,0.89276,0.78516,0.42823,-0.067618
0.87244,0.61075,0.2921,0.64404,0.087252
0.73047,0.6096,0.57592,0.58303,-0.001897
0.49517,0.10421,0.47225,0.0020466,0.030666
0.64354,0.29965,0.27154,0.85421,0.09371
0.79208,0.39613,0.97589,0.79008,-0.12753
0.019795,0.006658,0.10771,0.54399,0.14517
0.50706,0.96146,0.12629,0.61179,0.13933
0.70354,0.11155,0.030797,0.92868,0.16933
0.2288,0.96771,0.57061,0.88897,-0.00022718
0.98572,0.0089672,0.55717,0.89926,0.0039931
0.47525,0.98791,0.98217,0.94309,-0.1295
0.1469,0.31392,0.056558,0.29821,0.16124
0.0035484,0.27025,0.31357,0.67204,0.080507
0.43385,0.79785,0.5888,0.21851,-0.0059421
0.96278,0.82255,0.79909,0.61643,-0.071995
0.77267,0.56544,0.63569,0.9675,-0.020671
0.75871,0.7046,0.058745,0.99854,0.16055
0.35752,0.22043,0.35155,0.1315,0.068579
0.84239,0.034647,0.47076,0.59643,0.031136
0.51229,0.13315,0.098999,0.97487,0.1479
0.68232,0.74058,0.65552,0.022676,-0.026898
0.53428,0.88471,0.32013,0.70091,0.078446
0.19715,0.25004,0.40394,0.68305,0.052122
0.80788,0.43502,0.72153,0.28289,-0.047631
0.012186,0.15463,0.95255,0.8381,-0.1202
0.42421,0.11807,0.0032747,0.39029,0.17797
0.12711,0.013625,0.15623,0.19135,0.12993
0.89524,0.4833,0.62884,0.91471,-0.018519
0.13683,0.82962,0.60689,0.9892,-0.011624
0.49608,0.36234,0.40008,0.46709,0.053335
0.4148,0.28133,0.33578,0.051632,0.073532
0.61266,0.4894,0.94413,0.19751,-0.11755
0.72552,0.29409,0.62169,0.93774,-0.016274
0.15224,0.95587,0.88959,0.75664,-0.10042
0.12053,0.52294,0.76804,0.17257,-0.062241
0.31681,0.66802,0.1482,0.029616,0.13245
0.95159,0.021697,0.67758,0.40117,-0.033827
0.80468,0.19932,0.3994,0.28068,0.053549
0.030314,0.32324,0.85642,0.24318,-0.090003
0.59017,0.66626,0.91147,0.19489,-0.10729
0.45796,0.72308,0.90011,0.26511,-0.10372
0.74674,0.4374,0.61196,0.98231,-0.013217
0.36579,0.25087,0.78395,0.8285,-0.067238
0.36226,0.91803,0.37613,0.16022,0.060858
0.083628,0.40493,0.79562,0.89518,-0.070903
0.094286,0.76531,0.26781,0.47141,0.094881
0.58689,0.28019,0.58728,0.11615,-0.005466
0.31707,0.062452,0.42841,0.27045,0.044437
0.74669,0.89736,0.94,0.13629,-0.11625
0.73618,0.78396,0.54747,0.43177,0.007039
0.42764,0.49259,0.6899,0.28279,-0.037698
0.97364,0.88865,0.71687,0.91443,-0.04617
0.75861,0.92544,0.18277,0.41594,0.12159
0.60576,0.37793,0.095106,0.81722,0.14913
0.29746,0.029764,0.51359,0.7533,0.017682
0.30447,0.96163,0.85928,0.51305,-0.090899
0.76891,0.47007,0.44897,0.22879,0.037978
0.65704,0.68485,0.15196,0.29962,0.13127
0.99724,0.5834,0.48249,0.0631,0.027449
0.7971,0.0050174,0.96176,0.53756,-0.12309
0.033398,0.95375,0.88841,0.31861,-0.10005
0.76492,0.46974,0.20305,0.252,0.11522
0.1313,0.65725,0.96657,0.70001,-0.1246
0.32619,0.023945,0.61856,0.22979,-0.01529
0.76731,0.017049,0.82692,0.46665,-0.080735
0.36488,0.36678,0.67563,0.79229,-0.033216
0.013969,0.15845,0.027497,0.76833,0.17036
0.63592,0.54381,0.22773,0.3825,0.10747
0.2427,0.99129,0.44857,0.76585,0.038104
0.22162,0.82864,0.48296,0.51048,0.027301
0.13125,0.56057,0.84929,0.3742,-0.087761
0.76062,0.90563,0.40084,0.33284,0.053097
0.61596,0.41255,0.65625,0.16858,-0.027127
0.10876,0.64763,0.821,0.64,-0.078877
0.73697,0.12228,0.092197,0.65692,0.15004
0.033322,0.11042,0.58325,0.62974,-0.004199
0.056186,0.57991,0.26901,0.16286,0.094505
0.54174,0.6419,0.45367,0.5334,0.036501
0.72667,0.32627,0.57892,0.65182,-0.002839
0.7341,0.54492,0.89461,0.78283,-0.102
0.25226,0.81516,0.28735,0.45451,0.088744
0.46484,0.95384,0.71226,0.39178,-0.04472
0.93253,0.70401,0.1247,0.45344,0.13983
0.44786,0.698,0.39338,0.81861,0.055438
0.25372,0.23093,0.70086,0.043036,-0.041141
0.39538,0.49084,0.18528,0.5732,0.1208
0.65763,0.68808,0.54276,0.20427,0.0085186
0.28956,0.65495,0.42073,0.71572,0.046848
0.57006,0.76643,0.76285,0.92573,-0.060611
0.67895,0.59804,0.16816,0.53696,0.12618
0.98957,0.45689,0.11386,0.55779,0.14324
0.90017,0.18179,0.45918,0.29454,0.034771
0.54455,0.38847,0.74458,0.68682,-0.054872
0.9596,0.82402,0.39211,0.29259,0.055839
0.92996,0.43844,0.40158,0.85813,0.052865
0.34918,0.90151,0.12698,0.78394,0.13912
0.40024,0.34372,0.44133,0.57011,0.040379
0.37259,0.57758,0.72102,0.57762,-0.047472
0.52754,0.73063,0.27264,0.56242,0.093365
0.54237,0.93958,0.26209,0.4935,0.096678
0.41882,0.36106,0.21818,0.62416,0.11047
0.95684,0.16384,0.85416,0.82463,-0.089293
0.20429,0.97405,0.11094,0.86903,0.14416
0.32159,0.1739,0.58645,0.52467,-0.005203
0.79318,0.84766,0.85347,0.55948,-0.089075
0.79467,0.7242,0.19975,0.9751,0.11626
0.56151,0.62817,0.73338,0.86937,-0.051355
0.78478,0.89272,0.76109,0.51201,-0.06006
0.56033,0.65089,0.045077,0.78288,0.16484
0.92998,0.58772,0.1184,0.26587,0.14181
0.13586,0.69492,0.2769,0.056846,0.092024
0.8673,0.9481,0.48506,0.48752,0.026644
0.36351,0.73123,0.84184,0.67274,-0.085422
0.69756,0.13515,0.11438,0.82486,0.14307
0.68195,0.67315,0.46697,0.84176,0.032324
0.25969,0.80567,0.55253,0.14019,0.0054508
0.86446,0.98089,0.084226,0.80067,0.15254
0.93941,0.85341,0.21332,0.90755,0.112
0.59777,0.00012039,0.41511,0.30647,0.048615
0.18487,0.12397,0.44977,0.22135,0.037728
0.63395,0.69791,0.84021,0.62079,-0.084911
0.92978,0.31265,0.83313,0.32395,-0.082685
0.52351,0.21047,0.017256,0.73974,0.17358
0.82925,0.27172,0.72076,0.15748,-0.047391
0.67063,0.28678,0.016233,0.73853,0.1739
0.35443,0.52064,0.36495,0.47748,0.06437
0.65229,0.81236,0.66599,0.71332,-0.030187
0.21963,0.47332,0.080315,0.81809,0.15377
0.39538,0.28442,0.12758,0.3795,0.13893
0.32379,0.074339,0.92412,0.17391,-0.11126
0.33163,0.25668,0.83888,0.020606,-0.084493
0.97892,0.25082,0.055468,0.6859,0.16158
0.051703,0.017189,0.65777,0.23386,-0.027606
0.00068795,0.62384,0.96427,0.85322,-0.12388
0.98861,0.93442,0.5514,0.35095,0.005806
0.16185,0.002516,0.15443,0.30741,0.13049
0.30021,0.40895,0.51013,0.31494,0.01877
0.63787,0.90053,0.33364,0.37719,0.074204
0.1217,0.49983,0.25669,0.28971,0.098373
0.46384,0.64208,0.89095,0.64902,-0.10085
0.59525,0.18917,0.15673,0.4903,0.12977
0.38119,0.69391,0.37189,0.34106,0.062189
0.76944,0.4267,0.5634,0.52052,0.0020376
0.89294,0.28555,0.86844,0.11472,-0.093778
0.73332,0.18115,0.10108,0.2334,0.14725
0.85599,0.84891,0.46706,0.98698,0.032297
0.51447,0.25118,0.82254,0.57815,-0.07936
0.43932,0.73529,0.84626,0.23655,-0.086809
0.050385,0.96825,0.45085,0.59846,0.037389
0.78084,0.17696,0.87465,0.35609,-0.095726
0.82927,0.16894,0.98084,0.65799,-0.12908
0.070058,0.75083,0.29832,0.76855,0.085296
0.49699,0.74682,0.76869,0.47865,-0.062446
0.12042,0.0062456,0.0093559,0.084178,0.17606
0.10729,0.32997,0.73458,0.79732,-0.051732
0.012196,0.82314,0.86735,0.28476,-0.093434
0.68526,0.18778,0.75327,0.61976,-0.057603
0.36365,0.22426,0.3222,0.25315,0.077796
0.9737,0.96223,0.66995,0.96212,-0.03143
0.16617,0.90544,0.75442,0.24136,-0.057962
0.06286,0.16434,0.45383,0.83975,0.036452
0.52405,0.67444,0.70117,0.39792,-0.041238
0.19266,0.38911,0.64207,0.39727,-0.022675
0.96697,0.75645,0.48832,0.22589,0.025617
0.11282,0.69855,0.33296,0.40593,0.074416
0.55305,0.41284,0.20483,0.51893,0.11466
0.0034798,0.34257,0.51037,0.35069,0.018692
0.93488,0.85712,0.44361,0.11309,0.039662
0.43733,0.98137,0.51703,0.25873,0.016601
0.62898,0.78764,0.77273,0.78664,-0.063715
0.00081034,0.97172,0.20409,0.85897,0.11489
0.097567,0.82983,0.00051159,0.017536,0.17884
0.71603,0.11478,0.62095,0.99469,-0.016039
0.67325,0.58509,0.26625,0.82188,0.09537
0.5904,0.69084,0.62038,0.32946,-0.015862
0.048667,0.96194,0.5254,0.079194,0.01397
0.11405,0.25583,0.41442,0.70256,0.048831
0.6243,0.72652,0.048332,0.45575,0.16382
0.33404,0.02008,0.78718,0.99125,-0.068254
0.91594,0.49106,0.11548,0.36844,0.14273
0.21327,0.26795,0.97185,0.75249,-0.12626
0.32193,0.23999,0.34452,0.95013,0.070786
0.84729,0.45981,0.87538,0.63469,-0.095958
0.60679,0.88616,0.81087,0.57414,-0.075696
0.95234,0.07752,0.22084,0.73708,0.10964
0.5898,0.15187,0.48347,0.81431,0.027141
0.72507,0.87379,0.48155,0.7886,0.027744
0.88755,0.076875,0.64915,0.49565,-0.024898
0.22125,0.63349,0.044097,0.17872,0.16515
0.68297,0.40718,0.47478,0.50078,0.029872
0.97857,0.56007,0.015652,0.051492,0.17408
0.86562,0.37164,0.031801,0.88787,0.16901
0.83877,0.42666,0.3946,0.27285,0.055056
0.16676,0.6976,0.38432,0.093003,0.058287
0.12742,0.38866,0.89059,0.57188,-0.10073
0.7081,0.62884,0.27802,0.032588,0.091673
0.667,0.89192,0.61266,0.1647,-0.013437
0.96369,0.44615,0.38367,0.45505,0.05849
0.36104,0.83878,0.81806,0.88179,-0.077953
0.66425,0.81782,0.67025,0.16103,-0.031525
0.12012,0.71417,0.0074362,0.43868,0.17666
0.90987,0.80526,0.5229,0.84275,0.014757
0.90151,0.21665,0.64041,0.9719,-0.022153
0.43039,0.84627,0.79632,0.79681,-0.071123
0.80328,0.2685,0.82813,0.67642,-0.081117
0.91765,0.17532,0.24417,0.82245,0.10231
0.4696,0.24327,0.12523,0.41871,0.13967
0.56369,0.12089,0.90919,0.703,-0.10658
0.57809,0.78996,0.22626,0.28438,0.10793
0.86357,0.052818,0.036328,0.89702,0.16759
0.80062,0.79986,0.59081,0.454,-0.006572
0.31973,0.59432,0.29424,0.87618,0.086578
0.8825,0.33889,0.39186,0.49475,0.055917
0.93007,0.2809,0.9042,0.52471,-0.10501
0.058483,0.15148,0.94009,0.66497,-0.11628
0.8521,0.10542,0.87466,0.63585,-0.095732
0.79299,0.71214,0.30886,0.88179,0.081986
0.18916,0.2824,0.07549,0.19449,0.15529
0.45785,0.7129,0.7212,0.31705,-0.047528
0.8921,0.029309,0.35724,0.39273,0.066792
0.45474,0.26832,0.079118,0.97119,0.15415
0.61607,0.50612,0.62586,0.04922,-0.017581
0.25967,0.089359,0.060682,0.10124,0.15994
0.99337,0.38826,0.85985,0.021814,-0.091079
0.65047,0.552,0.55227,0.54546,0.0055329
0.76031,0.68081,0.0066786,0.54364,0.1769
0.03003,0.16746,0.61656,0.52996,-0.014661
0.2843,0.20141,0.1308,0.39642,0.13791
0.54122,0.90722,0.76777,0.87137,-0.062157
0.83698,0.17441,0.76482,0.39901,-0.06123
0.6613,0.96576,0.95098,0.87391,-0.1197
0.31533,0.25618,0.62691,0.14457,-0.017914
0.32861,0.31343,0.74719,0.31055,-0.055692
0.75862,0.87101,0.29721,0.23739,0.085647
0.4691,0.8006,0.88322,0.97648,-0.098421
0.48093,0.069922,0.29475,0.60598,0.086419
0.20003,0.62416,0.18993,0.75614,0.11934
0.54568,0.97879,0.7822,0.44728,-0.066691
0.77259,0.9873,0.75684,0.12151,-0.058722
0.426,0.94342,0.37065,0.45901,0.062577
0.41333,0.64806,0.7013,0.48533,-0.041278
0.80334,0.70852,0.61028,0.87247,-0.01269
0.86308,0.18143,0.85714,0.41865,-0.090228
0.3718,0.0093298,0.043452,0.70785,0.16535
0.42301,0.48875,0.26186,0.52865,0.096749
0.98042,0.49286,0.78287,0.7957,-0.066901
0.64456,0.86366,0.08084,0.49972,0.15361
0.63436,0.068769,0.51374,0.31025,0.017635
0.98841,0.64822,0.19107,0.96197,0.11899
0.3938,0.42183,0.64601,0.29079,-0.023912
0.6887,0.44667,0.13377,0.73819,0.13698
0.16496,0.62489,0.56712,0.90615,0.00086699
0.67234,0.018431,0.78565,0.54591,-0.067774
0.30344,0.46542,0.7166,0.8586,-0.046085
0.23889,0.48192,0.1187,0.87209,0.14172
0.94771,0.6662,0.52996,0.40771,0.012539
