0.49471,-0.82107
0.88329,-0.96298
0.94585,-0.98583
0.47116,-0.81247
0.6431,-0.87526
0.74178,-0.9113
0.88071,-0.96204
0.28586,-0.74479
0.71381,-0.90108
0.11274,-0.68157
0.026572,-0.6501
0.97194,-0.99535
0.17813,-0.70545
0.53436,-0.83555
0.85947,-0.95428
0.88742,-0.96449
0.24557,-0.73008
0.82853,-0.94298
0.74905,-0.91395
0.42013,-0.79383
0.50056,-0.82321
0.55675,-0.84373
0.91637,-0.97506
0.79746,-0.93163
0.79467,-0.93061
0.24459,-0.72972
0.6656,-0.88348
0.21276,-0.7181
0.053427,-0.65991
0.47023,-0.81213
0.74233,-0.9115
0.52188,-0.83099
0.33395,-0.76236
0.43321,-0.79861
0.78337,-0.92649
0.36289,-0.77293
0.94299,-0.98478
0.57465,-0.85026
0.56842,-0.84799
0.5638,-0.8463
0.70777,-0.89888
0.50219,-0.8238
0.72853,-0.90646
0.64863,-0.87728
0.53584,-0.83609
0.19248,-0.7107
0.39231,-0.78367
0.35472,-0.76994
0.1437,-0.69288
0.85797,-0.95373
0.99706,-1.0045
0.59902,-0.85916
0.61888,-0.86642
0.91658,-0.97513
0.24691,-0.73057
0.27039,-0.73915
0.076508,-0.66834
0.41567,-0.7922
0.56892,-0.84817
0.51097,-0.82701
0.84917,-0.95052
0.20113,-0.71385
0.5402,-0.83768
0.77221,-0.92241
0.91678,-0.97521
0.33485,-0.76269
0.46226,-0.80922
0.21515,-0.71897
0.76727,-0.92061
0.17958,-0.70598
0.68623,-0.89101
0.90163,-0.96967
0.40948,-0.78994
0.28655,-0.74505
0.6062,-0.86179
0.12536,-0.68618
0.99995,-1.0056
0.69816,-0.89537
0.39093,-0.78317
0.84749,-0.9499
0.62692,-0.86935
0.15104,-0.69556
0.81678,-0.93869
0.89491,-0.96722
0.93405,-0.98152
0.68308,-0.88986
0.2172,-0.71972
0.89812,-0.96839
0.50892,-0.82626
0.28281,-0.74368
0.3685,-0.77498
0.83209,-0.94428
0.35812,-0.77119
0.50164,-0.8236
0.57508,-0.85042
0.8524,-0.9517
0.3543,-0.76979
0.5274,-0.83301
0.54315,-0.83876
0.67842,-0.88816
0.96006,-0.99101
0.65377,-0.87916
0.85468,-0.95253
0.95572,-0.98943
0.75891,-0.91755
0.12478,-0.68597
0.51435,-0.82824
0.1678,-0.70168
0.13454,-0.68954
0.93616,-0.98229
0.31485,-0.75538
0.98551,-1.0003
0.66057,-0.88164
0.032092,-0.65212
0.21192,-0.71779
0.6176,-0.86595
0.19153,-0.71035
0.1327,-0.68886
0.90266,-0.97005
0.14979,-0.6951
0.17738,-0.70518
0.68083,-0.88904
0.77868,-0.92477
0.36276,-0.77288
0.37787,-0.7784
0.21705,-0.71967
