0.91673,0.66342
0.54075,0.45941
0.77762,0.58794
0.81415,0.60776
0.10321,0.222
0.6679,0.5284
0.24087,0.2967
0.35684,0.35962
0.48338,0.42828
0.75197,0.57402
0.30207,0.3299
0.84929,0.62682
0.99712,0.70703
0.076707,0.20762
0.16596,0.25605
0.37013,0.36683
0.46215,0.41676
0.39687,0.38134
0.81623,0.60889
0.53622,0.45695
0.93325,0.67238
0.64986,0.51861
0.23574,0.29391
0.20261,0.27593
0.60229,0.4928
0.49111,0.43248
0.96882,0.69168
0.37188,0.36778
0.018988,0.1763
0.79854,0.59929
0.73762,0.56623
0.25073,0.30205
0.64094,0.51377
0.12817,0.23554
0.3551,0.35868
0.14531,0.24485
0.10986,0.22561
0.39598,0.38086
0.37279,0.36828
0.31873,0.33894
0.41989,0.39383
0.992,0.70426
0.43109,0.39991
0.070192,0.20409
0.10013,0.22033
0.35233,0.35717
0.041039,0.18827
0.63304,0.50949
0.16805,0.25718
0.7688,0.58315
0.36284,0.36288
0.14858,0.24662
0.35242,0.35722
0.89988,0.65428
0.3635,0.36323
0.085876,0.2126
0.14492,0.24464
0.2725,0.31386
0.99489,0.70583
0.79428,0.59698
0.020851,0.17731
0.76261,0.57979
0.40192,0.38408
0.38477,0.37477
0.86799,0.63697
0.29852,0.32798
0.8833,0.64528
0.59399,0.4883
0.099056,0.21975
0.38655,0.37574
0.55981,0.46975
0.20241,0.27583
0.99634,0.70661
0.62488,0.50506
0.76766,0.58253
0.3913,0.37832
0.29173,0.32429
0.086338,0.21285
0.85723,0.63113
0.79397,0.59681
0.91065,0.66012
0.91716,0.66365
0.60655,0.49511
0.92407,0.6674
0.42951,0.39905
0.20743,0.27855
0.7025,0.54718
0.022595,0.17826
0.57021,0.47539
0.082027,0.21051
0.5835,0.48261
0.063965,0.20071
0.11451,0.22813
0.39644,0.38111
0.629,0.50729
0.93532,0.6735
0.22707,0.28921
0.52273,0.44963
0.96172,0.68783
0.29146,0.32415
0.12008,0.23115
0.5242,0.45043
0.80445,0.6025
0.05553,0.19613
0.90517,0.65715
0.82448,0.61336
0.39049,0.37788
0.73214,0.56326
0.55996,0.46984
0.44021,0.40486
0.64052,0.51355
0.16453,0.25527
0.16307,0.25448
0.45206,0.41129
0.10904,0.22517
0.68661,0.53855
0.52055,0.44845
0.58558,0.48374
0.91586,0.66295
0.78034,0.58941
0.75336,0.57477
0.049892,0.19307
0.62595,0.50564
0.69975,0.54568
0.41559,0.3915
0.75672,0.5766
0.55174,0.46537
0.48995,0.43184
0.93446,0.67304
0.45814,0.41459
0.24499,0.29893
0.29805,0.32772
0.19285,0.27064
0.78763,0.59337
0.34504,0.35322
0.61664,0.50059
0.026588,0.18043
0.012822,0.17296
0.95627,0.68487
0.088115,0.21381
0.995,0.70589
0.85942,0.63232
0.87365,0.64004
0.69588,0.54359
